Wall time,Step,Value
1668159599.9222562,2,-3.3632047176361084
1668159602.4818735,3,1.4675496816635132
1668159604.8993444,4,4.361403465270996
1668159607.0125003,5,4.091358184814453
1668159608.8388276,6,-0.5651245713233948
1668159615.823352,7,3.1454546451568604
1668159623.903408,8,-8.005460739135742
1668159628.26283,9,3.5935943126678467
1668159636.3901093,10,-2.565779447555542
1668159638.713753,11,2.2501845359802246
1668159641.6340115,12,0.4019801914691925
1668159643.4502006,13,2.0698885917663574
1668159650.0961597,14,-13.34871768951416
1668159655.7172966,15,1.9386581182479858
1668159660.7490792,16,5.314285755157471
1668159661.73346,17,3.6701107025146484
1668159664.313983,18,-0.5333333611488342
1668159666.9781284,19,2.418181896209717
1668159676.073498,20,-8.006349563598633
1668159677.1496086,21,2.5010101795196533
1668159682.1836033,22,0.9142857193946838
1668159683.4733326,23,0.3743119239807129
1668159686.628206,24,1.4478873014450073
1668159697.322307,25,-12.82758617401123
1668159701.2010074,26,-2.909214973449707
1668159702.2982686,27,1.877419352531433
1668159707.3989635,28,0.7094339728355408
1668159708.8208447,29,-0.161092147231102
1668159710.0008566,30,0.7009900808334351
1668159713.3296955,31,5.002640247344971
1668159718.0560997,32,-0.8491803407669067
1668159720.8773098,33,2.209523916244507
1668159724.1594527,34,0.8758170008659363
1668159729.3451612,35,-1.865648865699768
1668159732.3998184,36,1.5272727012634277
1668159742.5603123,37,1.7891892194747925
1668159744.8342094,38,-0.8666666746139526
1668159746.1488173,39,2.4895105361938477
1668159751.5134249,40,-2.2211921215057373
1668159752.692798,41,0.9457489848136902
1668159754.0384698,42,0.804388701915741
1668159755.3692973,43,-0.13655589520931244
1668159756.4374633,44,3.1526882648468018
1668159757.5817442,45,0.4701107144355774
1668159758.5582767,46,2.348905086517334
1668159760.1256776,47,1.8091254234313965
1668159763.3805568,48,-0.7714285850524902
1668159765.4176211,49,2.781818151473999
1668159766.7618146,50,0.9238095283508301
1668159770.3857386,51,-2.0309765338897705
1668159771.7983541,52,0.0634441077709198
1668159773.2551355,53,2.299999952316284
1668159774.9088807,54,2.029315948486328
1668159776.0026414,55,2.233444929122925
1668159786.5202806,56,-9.359440803527832
1668159787.7215185,57,0.6684210300445557
1668159790.9198601,58,1.8068535327911377
1668159792.6215875,59,-0.33288589119911194
1668159795.6378624,60,-2.4601306915283203
1668159798.8315613,61,-5.402431488037109
1668159800.9060497,62,4.608403205871582
1668159805.1458013,63,-4.0650177001953125
1668159812.0747943,64,-4.91724157333374
1668159813.6511245,65,1.9772595167160034
1668159814.9913642,66,0.00684410659596324
1668159817.0504136,67,-3.1063292026519775
1668159818.196495,68,5.04813289642334
1668159819.3459194,69,1.9846645593643188
1668159821.115032,70,-1.615335464477539
1668159822.7515075,71,-0.0736842080950737
1668159828.746732,72,-4.929966449737549
1668159830.9859824,73,0.3256705105304718
1668159832.455645,74,1.3263157606124878
1668159836.9118881,75,-2.4797048568725586
1668159838.3565261,76,-0.38461539149284363
1668159839.5936515,77,1.5806227922439575
1668159842.710558,78,0.5342755913734436
1668159843.7292776,79,1.877419352531433
1668159844.9090776,80,2.763380289077759
1668159846.2359803,81,2.1806228160858154
1668159850.5729618,82,-3.0374531745910645
1668159851.685296,83,2.0684211254119873
1668159854.0176342,84,-2.3706841468811035
1668159855.3579092,85,2.795121908187866
1668159857.9064445,86,-3.0214765071868896
1668159859.049119,87,3.2294118404388428
1668159860.3949754,88,1.7940298318862915
1668159862.3604803,89,-0.5649122595787048
1668159864.5352154,90,0.9265917539596558
1668159866.7239199,91,-1.4204472303390503
1668159868.5901096,92,7.366023063659668
1668159869.7936826,93,2.0043888092041016
1668159872.1230543,94,1.2334448099136353
1668159873.2089431,95,0.9009901285171509
1668159875.1967921,96,0.6182965040206909
1668159876.5480595,97,2.3263158798217773
1668159877.700711,98,3.4294116497039795
1668159878.9405835,99,1.600000023841858
1668159880.4406896,100,-1.3665552139282227
1668159881.6066637,101,1.2382978200912476
1668159882.7155824,102,2.3142857551574707
1668159884.8599105,103,-1.2005900144577026
1668159887.060676,104,0.3931034505367279
1668159888.5881965,105,0.2389078438282013
1668159891.5650573,106,-1.2126394510269165
1668159892.5760067,107,0.6175438761711121
1668159893.9696286,108,1.604081630706787
1668159895.3029628,109,4.6890363693237305
1668159896.8352194,110,0.8761565685272217
1668159898.0542731,111,1.000706672668457
1668159899.8561163,112,2.4350876808166504
1668159901.0727968,113,2.46842098236084
1668159903.9250216,114,0.3142857253551483
1668159904.9456654,115,3.6294116973876953
1668159906.578296,116,-0.7986798882484436
1668159907.6290355,117,2.200000047683716
1668159908.9304497,118,1.4166666269302368
1668159910.612447,119,-0.8305084705352783
1668159912.2548642,120,-0.7218044996261597
1668159913.932496,121,4.97984504699707
1668159914.9157596,122,3.2761566638946533
1668159916.312902,123,1.694252848625183
1668159917.5081646,124,2.1694915294647217
1668159918.9879649,125,-1.730434775352478
1668159920.0501719,126,2.052961587905884
1668159921.2181728,127,1.563380241394043
1668159923.9482965,128,-2.284057855606079
1668159926.0575335,129,-2.4220736026763916
1668159927.2486136,130,1.6529617309570312
1668159928.5649755,131,-0.07619047909975052
1668159930.3002496,132,1.0671756267547607
1668159933.378704,133,-1.8852459192276
1668159934.4914453,134,1.7667773962020874
1668159935.6205819,135,1.9694914817810059
1668159937.0051522,136,1.123809576034546
1668159938.33897,137,1.7092783451080322
1668159940.225159,138,-2.445859909057617
1668159942.1262114,139,-1.9328858852386475
1668159943.7421534,140,0.10099010169506073
1668159944.5629919,141,1.412500023841858
1668159946.338207,142,-2.736555814743042
1668159947.263387,143,3.352191209793091
1668159948.1611438,144,2.909278392791748
1668159949.1781297,145,3.2294118404388428
1668159950.3322978,146,2.4166667461395264
1668159952.4325411,147,-0.33198654651641846
1668159953.6289232,148,1.9009901285171509
1668159955.0205755,149,0.40392157435417175
1668159956.1509106,150,2.76949143409729
1668159957.6338072,151,-0.3960784375667572
1668159959.8829389,152,-0.23218390345573425
1668159961.028822,153,1.7457489967346191
1668159963.4033976,154,3.650381565093994
1668159964.9608645,155,3.404651165008545
1668159965.9431684,156,2.0039215087890625
1668159967.0818763,157,2.3694915771484375
1668159968.5871942,158,-1.3639343976974487
1668159969.815051,159,2.3142857551574707
1668159971.6088333,160,2.094339609146118
1668159973.0355005,161,0.6000000238418579
1668159974.4615448,162,-0.4907216429710388
1668159976.7788892,163,-3.0608150959014893
1668159978.3328438,164,0.1092783510684967
1668159979.4378693,165,2.580622911453247
1668159980.4570222,166,2.5694916248321533
1668159981.679532,167,1.9448275566101074
1668159983.7582433,168,-1.5771812200546265
1668159985.7836666,169,-0.6550161838531494
1668159986.7924461,170,2.8389079570770264
1668159988.7916703,171,0.3372822403907776
1668159989.9207306,172,2.4040815830230713
1668159992.874961,173,-3.2040114402770996
1668159993.8930316,174,1.708737850189209
1668159995.285084,175,2.983011484146118
1668159996.7273014,176,0.9694915413856506
1668159998.1185672,177,0.9207547307014465
1668159999.7116854,178,-1.6332225799560547
1668160001.6612954,179,-0.5833333134651184
1668160003.3705385,180,-0.49898990988731384
1668160005.1583354,181,-1.0662251710891724
1668160006.7676256,182,-0.3362776041030884
1668160009.9182472,183,-1.8788530826568604
1668160011.284551,184,1.604081630706787
1668160012.8413427,185,0.3010101020336151
1668160014.10454,186,2.86956524848938
1668160015.3986652,187,3.5521912574768066
1668160016.7659402,188,0.7167701721191406
1668160018.2242763,189,0.6334448456764221
1668160019.5232372,190,1.0307692289352417
1668160020.8891838,191,1.7263157367706299
1668160022.218425,192,1.774999976158142
1668160023.3841486,193,2.5694916248321533
1668160025.8766701,194,0.8206896781921387
1668160026.8858533,195,1.4671140909194946
1668160028.1965103,196,0.6303249001502991
1668160029.7058976,197,-0.5909910202026367
1668160031.1468883,198,0.15241636335849762
1668160032.438144,199,1.771986961364746
1668160033.7801082,200,3.152416467666626
1668160035.3798463,201,-0.415335476398468
1668160037.0216467,202,0.052961673587560654
1668160038.208285,203,1.5820358991622925
1668160039.5803955,204,0.6774193644523621
1668160040.8919756,205,-0.04244031757116318
1668160042.4436355,206,-0.02801303006708622
1668160044.2182536,207,-1.2597402334213257
1668160046.078272,208,-2.479069709777832
1668160048.2165313,209,-0.6630824208259583
1668160049.7176504,210,-1.2551723718643188
1668160051.563947,211,1.9454545974731445
1668160052.8035493,212,3.052961587905884
1668160055.665573,213,-1.3885931968688965
1668160058.3791203,214,0.5913668870925903
1668160059.5861657,215,-0.8366197347640991
1668160060.6262462,216,1.4731518030166626
1668160061.7199965,217,1.6577074527740479
1668160062.8086135,218,1.8463022708892822
1668160064.8605387,219,-0.8204472661018372
1668160066.1358628,220,-0.45517241954803467
1668160067.445642,221,4.951515197753906
1668160068.9026117,222,-0.13627760112285614
1668160070.0433009,223,2.6781954765319824
1668160071.4179878,224,0.8781954646110535
1668160072.6689808,225,1.8039215803146362
1668160073.858573,226,1.8307691812515259
1668160075.1057222,227,0.7806228399276733
1668160076.5797105,228,-0.2536585330963135
1668160077.7713335,229,1.9351351261138916
1668160079.4151177,230,-0.8193771839141846
1668160080.702184,231,-0.31207430362701416
1668160081.7233837,232,4.118750095367432
1668160083.0822568,233,4.194332122802734
1668160084.4205782,234,0.7913669347763062
1668160086.6715999,235,2.233444929122925
1668160087.2898097,236,0.8727272748947144
1668160088.279332,237,1.511864423751831
1668160089.236434,238,2.811023712158203
1668160090.224813,239,0.4965517222881317
1668160091.2754831,240,2.200706720352173
1668160092.1250315,241,4.952301025390625
1668160093.7962964,242,0.7342756390571594
1668160094.7497857,243,3.6359550952911377
1668160096.1410441,244,0.9351351261138916
1668160097.212832,245,2.233444929122925
1668160098.3845577,246,0.7719869613647461
1668160099.89293,247,2.530205249786377
1668160101.3517485,248,3.6857142448425293
1668160103.2412124,249,0.9032257795333862
1668160104.0850573,250,2.4040815830230713
1668160104.9429984,251,3.435955047607422
1668160106.2099822,252,1.9913668632507324
1668160107.173308,253,3.1890110969543457
1668160108.134444,254,-0.2271604984998703
1668160109.324024,255,1.9009901285171509
1668160110.2126732,256,3.5090909004211426
1668160111.2624543,257,2.4389078617095947
1668160112.3933969,258,0.9009901285171509
1668160114.445931,259,-0.28379204869270325
1668160115.3007252,260,2.033444881439209
1668160116.0628376,261,1.351938009262085
1668160118.9111407,262,-5.178397178649902
1668160119.614255,263,1.062686562538147
1668160120.5221207,264,2.76949143409729
1668160121.7705393,265,1.7402597665786743
1668160123.1176913,266,0.23344480991363525
1668160124.3873398,267,0.9142857193946838
1668160125.5876443,268,2.5694916248321533
1668160126.8520722,269,2.3524162769317627
1668160127.759446,270,4.545749187469482
1668160128.894046,271,2.033444881439209
1668160129.8252594,272,3.6279070377349854
1668160131.077051,273,1.2761565446853638
1668160132.1564429,274,2.76949143409729
1668160133.8933656,275,1.2857142686843872
1668160135.6094754,276,1.5457044839859009
1668160136.8134456,277,1.8529616594314575
1668160137.720328,278,3.183011531829834
1668160138.6131449,279,4.027906894683838
1668160139.770229,280,5.469888687133789
1668160142.5194378,281,-1.7617021799087524
1668160143.9441817,282,-0.015602837316691875
1668160144.7918835,283,6.852014541625977
1668160145.9034257,284,2.914285659790039
1668160147.2725677,285,0.16949152946472168
1668160149.0413928,286,-0.9481228590011597
1668160150.0912535,287,2.467114210128784
1668160151.2828057,288,1.14579439163208
1668160152.7482173,289,3.133333444595337
1668160153.9255388,290,1.308737874031067
1668160155.5113983,291,3.405442237854004
1668160157.23042,292,-2.07619047164917
1668160159.491489,293,-2.3323943614959717
1668160160.8573945,294,1.1526881456375122
1668160162.6319368,295,0.976047933101654
1668160163.4399233,296,0.2666666805744171
1668160164.930786,297,0.13377483189105988
1668160165.9469802,298,2.5142858028411865
1668160166.9831545,299,2.738461494445801
1668160168.2573729,300,1.4382978677749634
1668160171.3567605,301,-2.7956113815307617
1668160172.137489,302,2.76949143409729
1668160173.0317032,303,2.909278392791748
1668160174.2185304,304,1.2909090518951416
1668160175.3906884,305,1.8463022708892822
1668160176.5813828,306,1.5463414192199707
1668160178.485024,307,0.2888889014720917
1668160179.7075603,308,0.6684210300445557
1668160181.0517695,309,7.130496501922607
1668160182.2752602,310,0.6895104646682739
1668160183.5802119,311,1.9337748289108276
1668160184.8553858,312,2.3090908527374268
1668160186.215286,313,0.8909090757369995
1668160187.4859142,314,2.4529616832733154
1668160188.552615,315,3.494252920150757
1668160189.677598,316,2.3402597904205322
1668160191.0721393,317,1.108737826347351
1668160192.0273905,318,3.6294116973876953
1668160194.2392845,319,-1.1319864988327026
1668160195.2359695,320,2.436065673828125
1668160196.1504028,321,3.6781954765319824
1668160197.2384512,322,1.2895104885101318
1668160198.3319566,323,3.4695651531219482
1668160199.44562,324,2.0
1668160201.764976,325,2.83032488822937
1668160202.5881486,326,3.5940299034118652
1668160203.9861724,327,-1.9639344215393066
1668160205.0269313,328,2.0
1668160206.5306087,329,-0.7975460290908813
1668160207.736949,330,2.4389078617095947
1668160208.74968,331,2.6303248405456543
1668160210.016474,332,1.3456790447235107
1668160211.6389818,333,-1.8366197347640991
1668160212.7352948,334,2.5092782974243164
1668160214.4727826,335,0.2520146667957306
1668160215.942629,336,-2.2551724910736084
1668160217.0211372,337,2.238907814025879
1668160218.0348065,338,2.5694916248321533
1668160219.0431945,339,2.5999999046325684
1668160220.2557805,340,1.7090909481048584
1668160221.292034,341,2.1263158321380615
1668160222.185954,342,4.400000095367432
1668160223.1703334,343,2.7524163722991943
1668160224.0693946,344,3.1526882648468018
1668160225.2380946,345,1.2294117212295532
1668160226.754236,346,5.123287677764893
1668160229.0555112,347,2.7913668155670166
1668160229.9151378,348,2.500990152359009
1668160230.642245,349,4.504761695861816
1668160231.6863732,350,2.496774196624756
1668160233.6190596,351,-0.5776397585868835
1668160234.7065542,352,2.6529617309570312
1668160236.140515,353,0.07741935551166534
1668160237.254524,354,2.9263157844543457
1668160238.3722703,355,2.8761565685272217
1668160239.2503252,356,3.5524163246154785
1668160240.5099418,357,0.9636363387107849
1668160241.663566,358,1.700990080833435
1668160243.04207,359,0.03606557473540306
1668160243.9495614,360,2.789011001586914
1668160244.9891007,361,-0.6528735756874084
1668160245.9184327,362,3.1263158321380615
1668160247.9239385,363,-0.6068965792655945
1668160249.127544,364,2.052961587905884
1668160250.5691702,365,3.3578946590423584
1668160251.9002595,366,1.0909091234207153
1668160253.1213138,367,0.4684210419654846
1668160254.1766226,368,2.4739725589752197
1668160255.379858,369,2.616666555404663
1668160258.1515253,370,-1.9063291549682617
1668160259.0349505,371,1.7337747812271118
1668160260.0850616,372,1.952688217163086
1668160261.4600704,373,-1.4086331129074097
1668160262.590725,374,1.774999976158142
1668160263.8023908,375,2.109278440475464
1668160265.0221117,376,2.1667773723602295
1668160265.905499,377,3.5524163246154785
1668160266.923357,378,2.6895105838775635
1668160267.8476274,379,3.4279069900512695
1668160268.934109,380,2.300990104675293
1668160270.481515,381,0.18901099264621735
1668160271.8662608,382,-0.12384341657161713
1668160273.2166276,383,0.269565224647522
1668160274.1709025,384,3.2279069423675537
1668160275.5260148,385,0.43606558442115784
1668160277.868836,386,-2.6967742443084717
1668160279.0178788,387,2.914285659790039
1668160280.1283045,388,2.436065673828125
1668160281.4960396,389,-0.3640449345111847
1668160282.564049,390,1.9010101556777954
1668160283.815386,391,0.7402597665786743
1668160286.1571488,392,1.4895105361938477
1668160286.9406288,393,2.6895105838775635
1668160288.3501747,394,-2.195918321609497
1668160289.5077426,395,1.2879257202148438
1668160291.524326,396,-0.3986798822879791
1668160292.6706533,397,4.584397315979004
1668160293.6396418,398,2.6334447860717773
1668160294.6792576,399,2.8739726543426514
1668160297.0978742,400,-4.180716037750244
1668160298.267841,401,1.4634441137313843
1668160299.4316096,402,0.9402597546577454
1668160300.6117916,403,1.3167701959609985
1668160301.7367945,404,1.475739598274231
1668160302.898664,405,2.0360655784606934
1668160304.2851965,406,6.387360572814941
1668160305.2229247,407,2.6942529678344727
1668160306.2398047,408,2.1913669109344482
1668160307.2681572,409,2.0360655784606934
1668160308.2837849,410,1.9337748289108276
1668160309.6474442,411,3.461059093475342
1668160311.5185757,412,3.351515054702759
1668160312.668759,413,4.74545431137085
1668160314.931222,414,2.184664487838745
1668160315.8637576,415,1.771986961364746
1668160316.762784,416,2.8389079570770264
1668160317.6257086,417,3.9207546710968018
1668160319.5945787,418,-1.0608150959014893
1668160321.43904,419,0.6520146727561951
1668160322.444559,420,3.518749952316284
1668160323.6505873,421,1.6360656023025513
1668160324.5809996,422,5.998539924621582
1668160325.6368499,423,3.114285707473755
1668160327.28555,424,2.4293160438537598
1668160329.1078112,425,-0.1481228619813919
1668160330.0465848,426,2.852961778640747
1668160331.2287788,427,2.1351351737976074
1668160332.2958627,428,1.9263157844543457
1668160333.5730684,429,4.029315948486328
1668160334.7947583,430,2.1667773723602295
1668160335.959516,431,5.094339847564697
1668160337.1629543,432,1.774311900138855
1668160338.9350908,433,-2.291262149810791
1668160339.9859123,434,2.6895105838775635
1668160342.1883743,435,-0.5319865345954895
1668160344.4211285,436,2.526315689086914
1668160345.2587004,437,2.268420934677124
1668160346.6922934,438,2.5580546855926514
1668160348.3914652,439,3.386013984680176
1668160350.4627078,440,-0.5651245713233948
1668160352.0645063,441,3.6518771648406982
1668160353.6648817,442,3.634875535964966
1668160354.8304963,443,3.148905038833618
1668160355.9851713,444,3.2294118404388428
1668160356.98881,445,3.6294116973876953
1668160358.2631342,446,1.5541400909423828
1668160359.737307,447,-0.2332225888967514
1668160360.806465,448,2.816666603088379
1668160362.797706,449,0.3391849398612976
1668160364.12334,450,1.375
1668160365.348583,451,2.7647058963775635
1668160367.6762826,452,-0.6864864826202393
1668160368.9682884,453,3.51111102104187
1668160370.4946122,454,3.787013053894043
1668160371.8959267,455,4.888888835906982
1668160373.0961177,456,1.833962321281433
1668160376.0825286,457,2.5515151023864746
1668160377.251634,458,4.736917495727539
1668160378.2046218,459,1.6879256963729858
1668160380.300413,460,0.6927536129951477
1668160381.7572577,461,0.8039215803146362
1668160382.9088562,462,3.4695651531219482
1668160384.3203828,463,1.600706696510315
1668160386.05118,464,-1.0153354406356812
1668160387.2529972,465,3.6781954765319824
1668160389.4960036,466,1.1454545259475708
1668160390.8160088,467,4.196694374084473
1668160392.163012,468,2.9111111164093018
1668160393.4140193,469,4.027906894683838
1668160394.6011908,470,4.050381660461426
1668160395.818681,471,2.6389079093933105
1668160398.0348508,472,2.90103816986084
1668160399.3095891,473,2.5694916248321533
1668160401.1880813,474,1.945704460144043
1668160402.8238816,475,4.560147762298584
1668160404.0402114,476,2.53513503074646
1668160405.3314276,477,2.72631573677063
1668160406.8597317,478,5.705739974975586
1668160410.0470514,479,3.667844533920288
1668160411.1663237,480,2.667114019393921
1668160412.3313282,481,2.5092782974243164
1668160413.579641,482,3.1526882648468018
1668160414.7500067,483,3.2761566638946533
1668160416.1731045,484,5.098629951477051
1668160418.1223648,485,1.4054421186447144
1668160420.4206698,486,-1.0967742204666138
1668160421.6747894,487,2.467114210128784
1668160422.9067962,488,3.7830116748809814
1668160425.2241306,489,-0.7771812081336975
1668160426.2756617,490,6.237594127655029
1668160427.5290568,491,2.580622911453247
1668160428.7957315,492,1.92380952835083
1668160430.0736325,493,5.2845072746276855
1668160432.697666,494,14.169230461120605
1668160434.5679874,495,1.9931035041809082
1668160435.9329555,496,6.067175388336182
1668160437.3906183,497,3.4182965755462646
1668160438.8384874,498,2.960693597793579
1668160440.109494,499,2.0360655784606934
1668160442.6289957,500,11.586441040039062
1668160444.244222,501,4.730496406555176
1668160445.6355402,502,3.8582277297973633
1668160447.3143435,503,1.5342756509780884
1668160448.285345,504,3.85038161277771
1668160449.9067037,505,4.244943618774414
1668160450.9776928,506,3.5940299034118652
1668160452.1660755,507,2.667114019393921
1668160453.349526,508,1.9541401863098145
1668160455.0021884,509,1.2845070362091064
1668160456.9059112,510,0.4680134654045105
1668160458.7951367,511,-0.3386819362640381
