Wall time,Step,Value
1668158153.3023555,2,-57.69230651855469
1668158209.2260134,3,-73.24414825439453
1668158262.1013393,4,-75.35211181640625
1668158331.2191522,2,-111.4000015258789
1668158384.8734765,3,-53.1772575378418
1668158418.583783,4,-91.45633697509766
1668158470.4083285,5,-56.22895812988281
1668158496.5328348,6,-118.22105407714844
1668158548.4422355,7,-57.597171783447266
1668158601.309684,8,-29.961090087890625
1668158652.4084938,9,-34.36293411254883
1668158704.3286285,10,11.538461685180664
1668158757.2195566,11,-29.41176414489746
1668158810.2991393,12,-25.233644485473633
1668158863.8269944,13,-61.6629638671875
1668158917.27519,14,-28.348909378051758
1668158968.690976,15,-51.6616325378418
1668159000.327941,16,-86.33118438720703
1668159043.700021,17,-118.88260650634766
1668159069.6427343,18,-79.33448028564453
1668159121.8880765,19,-8.256880760192871
1668159174.072026,20,-36.746986389160156
1668159225.846869,21,31.38686180114746
1668159278.0507703,22,-24.39862632751465
1668159331.6560173,23,-55.128204345703125
1668159384.8360062,24,-19.70802879333496
1668159435.143641,25,-64.31391906738281
1668159486.923811,26,-2.17391300201416
1668159520.9863408,27,-123.74765014648438
1668159573.0912442,28,-21.630094528198242
1668159636.6869848,29,-62.099124908447266
1668159704.902635,30,-17.26618766784668
1668159772.8801332,31,-19.230770111083984
1668159826.48745,32,-110.63243103027344
1668159895.037332,33,-41.818180084228516
1668159963.2113445,34,-45.6869010925293
1668160033.6916926,35,-27.08333396911621
1668160073.592948,36,-113.5724105834961
1668160141.1337438,37,-24.914676666259766
1668160167.3379323,38,-65.44092559814453
1668160235.4914722,39,-22.558921813964844
1668160303.3205411,40,0.7194244861602783
1668160343.4282,41,-116.29717254638672
1668160412.4224422,42,-19.41391944885254
1668160480.4441202,43,-23.664121627807617
1668160548.2732759,44,-55.1020393371582
1668160616.1286435,45,-37.704917907714844
1668160684.0433211,46,-0.39840638637542725
1668160752.0304735,47,-53.703704833984375
1668160820.2726116,48,50.537635803222656
1668160888.77527,49,-55.78231430053711
1668160956.995524,50,-9.722222328186035
1668161045.5977418,51,-118.24305725097656
1668161123.314183,52,-28.057554244995117
1668161191.1287816,53,-31.034482955932617
1668161239.5483694,54,-129.3464813232422
1668161306.9975197,55,-33.12101745605469
1668161375.2662807,56,-35.59321975708008
1668161444.4203115,57,-33.99340057373047
1668161512.3608818,58,-21.933086395263672
1668161554.5279403,59,-46.67499923706055
1668161622.0071821,60,2.8368794918060303
1668161691.5647526,61,-29.765886306762695
1668161759.8203397,62,-17.26618766784668
1668161828.476533,63,-66.77741241455078
1668161896.4100683,64,-26.5175724029541
1668161944.3659337,65,-61.54507064819336
1668162012.4412968,66,-38.650306701660156
1668162080.1778727,67,-31.034482955932617
1668162136.6871393,68,-114.30684661865234
1668162204.6057885,69,-32.384342193603516
1668162272.3094592,70,-24.187725067138672
1668162339.8643103,71,-34.426231384277344
1668162382.2202623,72,-58.061729431152344
1668162450.2503157,73,156.05535888671875
1668162518.662218,74,-28.571428298950195
1668162586.1239052,75,-55.17241287231445
1668162653.8976102,76,-26.28205108642578
1668162721.4757307,77,-41.979522705078125
1668162756.8500018,78,-83.99964141845703
1668162825.0376017,79,-48.05194854736328
1668162882.798389,80,-152.311767578125
1668162951.0218143,81,-56.0439567565918
1668163018.5383801,82,-20.28985595703125
1668163070.3599389,83,-105.33226013183594
1668163138.3398156,84,-54.40729522705078
