Wall time,Step,Value
1671454946.2875397,0,-52.54237365722656
1671454975.4030054,1,-60.71428680419922
1671455004.64774,2,-17.91044807434082
1671455034.644071,3,-27.007299423217773
1671455064.9260263,4,-23.636363983154297
1671455094.5116904,5,-60.0
1671455123.5918272,6,-59.4594612121582
1671455149.6818194,7,-36.842105865478516
1671455176.5953963,8,-40.140846252441406
1671455202.4923418,9,-29.712459564208984
1671455230.6673858,10,-58.064517974853516
1671455261.6573384,11,-56.9892463684082
1671455292.2314086,12,-65.98639678955078
1671455322.5221786,13,-8.424908638000488
1671455352.7100651,14,-60.43165588378906
1671455382.5543513,15,-61.53845977783203
1671455413.5206919,16,-16.96750831604004
1671455444.2201648,17,-30.817609786987305
1671455474.5470119,18,-23.8410587310791
1671455505.1682198,19,-14.498141288757324
1671455536.5852447,20,-10.034602165222168
1671455562.9210014,21,-50.943397521972656
1671455589.3535197,22,-55.223880767822266
1671455619.0242043,23,-63.21070098876953
1671455649.7265403,24,-29.530200958251953
1671455703.0316753,25,-40.809967041015625
1671455729.959156,26,-34.426231384277344
1671455756.3215194,27,-36.24161148071289
1671455784.1659722,28,-40.0
1671455811.7656145,29,-65.81196594238281
1671455839.6442988,30,-23.344947814941406
1671455867.2749703,31,-50.19157028198242
1671455894.9306655,32,-48.90510940551758
1671455923.5497158,33,-70.77922058105469
1671455950.4381804,34,-31.972789764404297
1671455976.8245108,35,-55.69620132446289
1671456007.4846916,36,-45.61933517456055
1671456040.5324662,37,-33.12101745605469
1671456072.2169356,38,-51.6728630065918
1671456103.5368624,39,-35.48387145996094
1671456134.0144584,40,-25.53191566467285
1671456165.0742915,41,-21.70818519592285
1671456197.2140217,42,-59.501556396484375
1671456228.431016,43,-28.104576110839844
1671456260.1442897,44,-30.23255729675293
1671456290.909754,45,-30.23255729675293
1671456322.3466413,46,-68.75
1671456353.862051,47,-31.59609031677246
1671456387.6427677,48,-50.98039245605469
1671456419.274571,49,-66.2576675415039
1671456521.129926,50,-27.08333396911621
1671456552.068236,51,-68.0851058959961
1671456582.1697812,52,-28.81355857849121
1671456613.184962,53,-34.78260803222656
1671456643.68418,54,-32.03883361816406
1671456674.2266562,55,-29.66360855102539
1671456704.1338577,56,-19.580419540405273
1671456733.7556758,57,-21.933086395263672
1671456764.7563164,58,-48.22006607055664
1671456795.127157,59,-20.634920120239258
1671456825.4918864,60,-31.372549057006836
1671456857.1358302,61,-28.348909378051758
1671456887.0599625,62,-71.42857360839844
1671456917.7757707,63,-74.52229309082031
1671456948.346667,64,-54.063602447509766
1671456979.346287,65,-22.261484146118164
1671457010.2583678,66,-29.6875
1671457041.586087,67,-56.65634536743164
1671457072.6368384,68,-40.594058990478516
1671457102.7403827,69,-17.85714340209961
1671457133.6989195,70,-19.860628128051758
1671457164.4670005,71,-32.384342193603516
1671457194.6624029,72,-49.52681350708008
1671457224.7407742,73,-18.604650497436523
1671457254.3271492,74,-40.625
1671457353.695211,75,-70.96774291992188
1671457385.634822,76,-38.31168746948242
1671457415.7618198,77,-46.03174591064453
1671457446.0844069,78,-28.571428298950195
1671457476.789733,79,9.929078102111816
1671457507.5295327,80,-31.972789764404297
1671457538.2128668,81,-19.614147186279297
1671457569.05378,82,-14.396886825561523
1671457599.9740987,83,-52.54237365722656
1671457631.4082918,84,-59.044368743896484
1671457662.993544,85,-67.532470703125
1671457694.5812602,86,-42.07316970825195
1671457726.6113565,87,-40.52044677734375
1671457759.1845562,88,9.589040756225586
1671457791.6363494,89,-6.896551609039307
1671457823.3470674,90,-46.84385299682617
1671457855.6944265,91,-25.465839385986328
1671457887.370157,92,-34.482757568359375
1671457919.0317311,93,-7.749077320098877
1671457950.9507341,94,-25.53191566467285
1671457982.7291036,95,-25.465839385986328
1671458014.1827,96,-47.55244827270508
1671458046.3174603,97,-19.298246383666992
1671458077.6827722,98,-23.357664108276367
1671458109.182291,99,-18.604650497436523
1671458161.268306,100,-24.812030792236328
1671458193.0910761,101,20.300752639770508
1671458223.711888,102,-10.394265174865723
1671458254.780185,103,-34.9315071105957
1671458285.35073,104,-28.571428298950195
1671458316.195984,105,-26.573427200317383
1671458346.7861068,106,-11.347517967224121
1671458377.771836,107,-35.374149322509766
1671458408.4379869,108,-24.528301239013672
1671458439.5015867,109,-46.36015319824219
1671458470.4545088,110,-30.795846939086914
1671458501.3516335,111,-54.86111068725586
1671458532.2440915,112,-39.50177764892578
1671458563.3681173,113,-23.076923370361328
1671458594.905714,114,-44.078948974609375
1671458626.1265793,115,-29.26045036315918
1671458658.5130856,116,-37.06293869018555
1671458690.7608492,117,-47.69230651855469
1671458722.5955162,118,-48.90510940551758
1671458752.8723881,119,-4.255319118499756
1671458780.0083015,120,-51.020408630371094
1671458807.2982485,121,-15.441176414489746
1671458834.8446958,122,-62.328765869140625
1671458862.2934766,123,-21.34831428527832
1671458890.0920255,124,-32.14285659790039
1671458946.9869006,125,-42.77108383178711
1671458973.96159,126,-27.11370277404785
1671458999.6548464,127,-43.70861053466797
1671459024.769731,128,-61.403507232666016
1671459050.927656,129,-34.61538314819336
1671459076.8104844,130,-49.8327751159668
1671459102.4525442,131,-51.55709457397461
1671459128.447934,132,-32.88590621948242
1671459154.285596,133,-9.090909004211426
1671459179.4722903,134,-28.32764434814453
1671459205.5765052,135,-54.83871078491211
1671459231.7300997,136,-38.51132583618164
1671459257.8884761,137,-32.35293960571289
1671459287.267782,138,-57.055213928222656
1671459319.4801095,139,1.6949152946472168
1671459351.071701,140,-54.703834533691406
1671459383.6442692,141,-44.13407897949219
1671459415.544513,142,-29.032258987426758
1671459447.362208,143,-60.43165588378906
1671459479.6666384,144,-35.59321975708008
1671459512.0006187,145,-45.16128921508789
1671459543.7255402,146,-52.02952194213867
1671459575.6891391,147,-61.66134262084961
1671459607.5749533,148,-18.518518447875977
1671459639.06042,149,-9.420289993286133
1671459740.6817503,150,-29.765886306762695
1671459771.6750252,151,-58.76288604736328
1671459802.4044597,152,-22.53521156311035
1671459833.9627898,153,-15.309446334838867
1671459865.0546029,154,-29.712459564208984
1671459895.8678558,155,-70.49180603027344
1671459926.7673151,156,15.537848472595215
1671459957.8762267,157,-33.12101745605469
1671459989.0090823,158,-8.396946907043457
1671460020.5264032,159,-28.315412521362305
1671460051.1114957,160,-35.48387145996094
1671460082.6265411,161,-60.655738830566406
1671460113.7158043,162,-28.792570114135742
1671460144.689559,163,-47.3684196472168
1671460175.9368067,164,-52.89855194091797
1671460207.3919141,165,-36.02693557739258
1671460238.4202483,166,-26.829267501831055
1671460268.8863626,167,-50.0
1671460299.527985,168,-35.89743423461914
1671460330.7829118,169,-20.13888931274414
1671460361.4963,170,-77.2727279663086
1671460392.6756744,171,-4.918032646179199
1671460424.295753,172,-22.81879234313965
1671460456.3199563,173,-23.076923370361328
1671460488.8242319,174,-34.9593505859375
1671460591.9927132,175,-24.603174209594727
1671460623.2097316,176,-44.85293960571289
1671460653.8052025,177,-26.421403884887695
1671460684.5947986,178,3.321033239364624
1671460716.8309011,179,-36.464088439941406
1671460747.655134,180,-63.69636917114258
1671460778.2186804,181,-26.923076629638672
1671460809.4347456,182,-3.654484987258911
1671460841.2887354,183,-20.26578140258789
1671460872.2356262,184,-25.925926208496094
1671460903.7026978,185,-29.530200958251953
1671460935.6830108,186,-34.3283576965332
1671460967.4026265,187,-20.689655303955078
1671460998.0066457,188,-25.423728942871094
1671461029.512841,189,-56.26822280883789
1671461061.1199517,190,-9.385113716125488
1671461092.5095572,191,26.66666603088379
1671461123.8248508,192,-22.81879234313965
1671461154.6971698,193,-24.39862632751465
1671461186.015278,194,11.498257637023926
1671461216.6304932,195,-52.19123458862305
1671461247.6839921,196,-22.22222137451172
1671461278.9231646,197,-24.657533645629883
1671461310.6332343,198,-24.13793182373047
1671461342.033472,199,-43.70861053466797
1671461444.0064065,200,-28.32764434814453
1671461475.64306,201,-55.78231430053711
1671461506.7309852,202,-14.473684310913086
1671461537.5049295,203,-33.11036682128906
1671461568.3652906,204,-12.087912559509277
1671461599.834654,205,-38.01652908325195
1671461631.177692,206,-32.69230651855469
1671461662.5198333,207,-25.795053482055664
1671461693.3185813,208,-26.47058868408203
1671461724.500378,209,-53.488372802734375
1671461756.0886123,210,-18.674697875976562
1671461786.8085368,211,-61.66134262084961
1671461817.8686366,212,22.033897399902344
1671461848.9463642,213,-42.96577835083008
1671461880.1107938,214,-25.170068740844727
1671461912.0153303,215,-28.338762283325195
1671461943.558892,216,-12.891985893249512
1671461974.1208606,217,-24.731182098388672
1671462005.3262632,218,-34.9315071105957
1671462037.196418,219,-50.0
1671462068.2916331,220,-37.86982345581055
1671462099.2790058,221,-30.46357536315918
1671462130.4097037,222,-79.52218627929688
1671462161.543215,223,-36.90851593017578
1671462192.5056381,224,-60.5734748840332
1671462295.3797646,225,-12.903225898742676
1671462327.143856,226,-39.759037017822266
1671462358.259719,227,-22.29729652404785
1671462389.263755,228,-4.58015251159668
1671462420.3965147,229,-18.08873748779297
1671462451.723838,230,-61.16504669189453
1671462482.763984,231,-55.41401290893555
1671462514.0138032,232,-19.46308708190918
1671462545.7043712,233,-32.25806427001953
1671462577.3927827,234,-20.382165908813477
1671462609.6460197,235,-28.338762283325195
1671462640.9121873,236,-44.62540817260742
1671462672.2058408,237,-21.052631378173828
1671462703.075537,238,-27.15231704711914
1671462734.0976856,239,-25.324674606323242
1671462765.117355,240,-36.17021179199219
1671462795.8395662,241,-39.10256576538086
1671462827.3106992,242,-12.45791244506836
1671462858.400022,243,-49.8207893371582
1671462890.3811781,244,59.25925827026367
1671462921.5897305,245,-21.052631378173828
1671462952.976401,246,-36.39575958251953
1671462984.7598073,247,-61.414791107177734
1671463016.3298156,248,-65.94427490234375
1671463048.1008017,249,-27.15231704711914
1671463149.7758474,250,-32.20338821411133
1671463181.5346406,251,-17.26618766784668
1671463212.6359985,252,-28.057554244995117
1671463243.3392231,253,-26.5175724029541
1671463274.3176548,254,-48.453609466552734
1671463306.5019052,255,-47.3684196472168
1671463340.0012524,256,-55.835960388183594
1671463370.5593004,257,-53.846153259277344
1671463402.5341337,258,6.227106094360352
1671463434.4351304,259,-33.5793342590332
1671463466.7246547,260,-39.79933166503906
1671463499.1286762,261,-18.215614318847656
1671463530.8569736,262,8.527132034301758
1671463563.1728458,263,-58.598724365234375
1671463595.6971977,264,-35.06493377685547
1671463628.0514154,265,-22.118379592895508
1671463660.179599,266,52.482269287109375
1671463692.4934664,267,-3.914590835571289
1671463725.203695,268,6.0171918869018555
1671463757.5141253,269,-24.914676666259766
1671463789.5974727,270,-20.28985595703125
1671463822.6212199,271,-15.254237174987793
1671463854.6765008,272,-70.47970581054688
1671463887.3704984,273,-51.6129035949707
1671463919.2599428,274,-29.824562072753906
1671464023.4975204,275,-50.19157028198242
1671464055.0971446,276,-18.518518447875977
1671464086.5520053,277,0.7194244861602783
1671464117.896899,278,16.129032135009766
1671464149.887585,279,-75.75757598876953
1671464182.4528449,280,1.9108279943466187
1671464214.0327723,281,-29.530200958251953
1671464245.7704465,282,-42.02898406982422
1671464277.94247,283,-55.835960388183594
1671464309.714153,284,-58.33333206176758
1671464341.9452355,285,-50.819671630859375
1671464374.785968,286,10.03236198425293
1671464406.8429558,287,-29.765886306762695
1671464438.4232023,288,-22.807018280029297
1671464470.7204337,289,-49.15254211425781
1671464502.8704345,290,-25.80645179748535
1671464534.791756,291,-12.727272987365723
1671464567.222593,292,-33.77483367919922
1671464599.5198238,293,-11.475409507751465
1671464631.5820165,294,29.27756690979004
1671464663.9327514,295,10.320284843444824
1671464696.5577414,296,-33.11036682128906
1671464728.2118485,297,-53.90071105957031
1671464760.6668336,298,-28.802589416503906
1671464793.2331722,299,-23.566879272460938
1671464895.7364016,300,17.43772315979004
1671464927.561405,301,-63.21070098876953
1671464958.5673742,302,-22.22222137451172
1671464989.5290513,303,-9.774435997009277
1671465020.2105553,304,-27.33563995361328
1671465051.1369317,305,-27.33563995361328
1671465082.1389647,306,-57.09571075439453
1671465113.4068599,307,-30.37974739074707
1671465144.1728578,308,-23.566879272460938
1671465175.0581787,309,-30.069929122924805
1671465206.1116862,310,-16.66666603088379
1671465236.92628,311,-21.052631378173828
1671465268.4932995,312,26.353790283203125
1671465299.5766234,313,-72.12543487548828
1671465330.917378,314,-19.014083862304688
1671465361.9953778,315,-49.09090805053711
1671465393.5030453,316,-56.92307662963867
1671465424.5189536,317,8.843537330627441
1671465455.9227827,318,36.49851608276367
1671465487.6184695,319,-24.812030792236328
1671465518.0858803,320,-26.739927291870117
1671465549.1579041,321,-32.0987663269043
1671465579.5019872,322,-49.21875
1671465610.0458212,323,44.98141098022461
1671465641.716137,324,-24.528301239013672
1671465742.7384832,325,-9.747292518615723
1671465774.2405922,326,8.771929740905762
1671465804.7384157,327,-31.50684928894043
1671465836.426616,328,-30.817609786987305
1671465868.463369,329,-43.57366943359375
1671465900.016126,330,-70.90908813476562
1671465931.2782633,331,-66.77741241455078
1671465962.1947992,332,79.10447692871094
1671465993.909342,333,-32.69230651855469
1671466025.9240422,334,45.56962203979492
1671466056.5849414,335,-61.403507232666016
1671466087.0680447,336,-45.25547409057617
1671466117.9233727,337,-47.58064651489258
1671466149.9427698,338,16.60777473449707
1671466180.8633685,339,14.197530746459961
1671466211.9360232,340,-9.433961868286133
1671466242.8671372,341,-6.614786148071289
1671466274.249102,342,-52.554744720458984
1671466305.2518582,343,-33.33333206176758
1671466336.1042423,344,-44.98381805419922
1671466367.3827662,345,-57.23684310913086
1671466397.8604918,346,-29.93630599975586
1671466428.5157716,347,9.090909004211426
1671466459.5752254,348,-21.428571701049805
1671466490.8347259,349,-41.39194107055664
1671466592.426624,350,52.41635513305664
1671466624.6638827,351,16.83848762512207
1671466655.7636678,352,1.1235954761505127
1671466687.379407,353,-27.586206436157227
1671466718.719722,354,-53.795379638671875
1671466749.3844569,355,-54.09836196899414
1671466780.2414272,356,-50.33112716674805
1671466810.1340442,357,-21.933086395263672
