Wall time,Step,Value
1671617147.6930583,0,-73.21428680419922
1671617181.8036978,1,-52.94117736816406
1671617216.3911674,2,-23.636363983154297
1671617250.738437,3,-5.7971014976501465
1671617285.6062477,4,-41.908714294433594
1671617320.4512787,5,-45.85987091064453
1671617355.7828677,6,-17.85714340209961
1671617390.5990133,7,-56.83453369140625
1671617424.7067678,8,-63.89891815185547
1671617459.0356948,9,-21.146953582763672
1671617492.8909316,10,-72.69624328613281
1671617528.0641093,11,-29.328622817993164
1671617563.182521,12,-35.60606002807617
1671617597.7707002,13,-55.01729965209961
1671617632.4005625,14,-42.56756591796875
1671617667.2477138,15,-13.183279991149902
1671617701.9955118,16,-7.563024997711182
1671617736.6529021,17,-66.10169219970703
1671617771.3557048,18,-13.38582706451416
1671617805.9603708,19,-4.109589099884033
1671617838.8916168,20,-31.034482955932617
1671617868.2453785,21,-26.53061294555664
1671617896.9316232,22,-35.60606002807617
1671617929.6162517,23,-58.466453552246094
1671617964.44435,24,-55.63140106201172
1671618062.322979,25,-46.2365608215332
1671618090.1008484,26,-55.93220520019531
1671618117.103349,27,-29.629629135131836
1671618144.910537,28,-47.3684196472168
1671618171.6041129,29,-47.18309783935547
1671618198.2909405,30,-69.0721664428711
1671618226.41999,31,-67.74193572998047
1671618261.4669511,32,-18.91891860961914
1671618293.8886917,33,-174.01797485351562
1671618329.2417262,34,-38.51132583618164
1671618363.4142728,35,-56.66666793823242
1671618399.3438413,36,-33.85213851928711
1671618434.2400694,37,-33.33333206176758
1671618468.6537607,38,-70.87378692626953
1671618504.137039,39,-43.5215950012207
1671618538.996041,40,-38.775508880615234
1671618573.7810304,41,-52.380950927734375
1671618608.669748,42,-52.702701568603516
1671618643.3741317,43,-1.5151515007019043
1671618679.0571327,44,-62.85714340209961
1671618713.45734,45,-37.12574768066406
1671618748.085374,46,-31.034482955932617
1671618783.073271,47,-48.88179016113281
1671618818.2014356,48,-25.311203002929688
1671618853.726659,49,-48.096885681152344
1671618961.9811778,50,-8.496731758117676
1671618997.328805,51,-16.66666603088379
1671619030.8207688,52,-46.99646759033203
1671619066.3551486,53,-52.380950927734375
1671619101.3600256,54,-34.482757568359375
1671619135.9025602,55,-49.8327751159668
1671619170.9374933,56,-35.81081008911133
1671619206.9389558,57,-57.74647903442383
1671619241.851597,58,-36.61971664428711
1671619277.0715456,59,-40.438873291015625
1671619311.4352913,60,-21.052631378173828
1671619346.8635664,61,-26.47058868408203
1671619381.41805,62,-14.383562088012695
1671619416.770296,63,8.843537330627441
1671619452.0198731,64,-21.052631378173828
1671619486.5957792,65,-33.11036682128906
1671619521.4551985,66,-48.90510940551758
1671619556.6735506,67,-48.01223373413086
1671619592.4821482,68,-24.012157440185547
1671619627.005163,69,-33.82352828979492
1671619662.4588473,70,-3.3457248210906982
1671619696.0459385,71,-39.873416900634766
1671619731.0803955,72,-60.0
1671619766.0872712,73,-35.48387145996094
1671619801.5097814,74,-17.85714340209961
1671619874.8742795,75,-56.38629150390625
1671619906.429004,76,-67.42671203613281
1671619941.822753,77,-46.2365608215332
1671619976.1029427,78,12.781954765319824
1671620011.7211466,79,-26.056337356567383
1671620046.8291228,80,-63.69636917114258
1671620081.976839,81,-76.35134887695312
1671620116.9578266,82,-22.261484146118164
1671620150.829176,83,-25.266904830932617
1671620185.7742746,84,-30.402931213378906
1671620217.1178336,85,-23.344947814941406
1671620250.8876948,86,-25.266904830932617
1671620286.3652298,87,-40.594058990478516
1671620321.2019494,88,-55.55555725097656
1671620354.4814103,89,-33.130699157714844
1671620383.5575879,90,-51.4563102722168
1671620412.9070294,91,-70.90908813476562
1671620441.8000157,92,-67.42671203613281
1671620470.7049873,93,-42.17687225341797
1671620500.8170784,94,-51.070335388183594
1671620530.3160877,95,-40.3973503112793
1671620560.3994672,96,-48.096885681152344
1671620588.9789298,97,-22.558921813964844
1671620618.5896628,98,-24.24242401123047
1671620647.3444679,99,-58.33333206176758
1671620749.5634072,100,-31.464174270629883
1671620778.1546476,101,-34.426231384277344
1671620810.728591,102,-44.25086975097656
1671620845.756599,103,-26.91029930114746
1671620880.315904,104,-26.573427200317383
1671620916.498755,105,-29.29292869567871
1671620951.7803464,106,-55.71955871582031
1671620987.9247692,107,-35.89743423461914
1671621024.4305422,108,-33.33333206176758
1671621061.4000962,109,-36.102237701416016
1671621097.153102,110,-51.219512939453125
1671621133.247868,111,-26.739927291870117
1671621169.188207,112,-36.45484924316406
1671621204.869722,113,-19.117647171020508
1671621240.9757373,114,-29.530200958251953
1671621276.8516946,115,-52.21842956542969
1671621313.440164,116,-31.74061393737793
1671621349.5851922,117,-47.95539093017578
1671621385.773174,118,-24.39862632751465
1671621422.0230417,119,-36.842105865478516
1671621458.2766225,120,-41.17647171020508
1671621495.0359902,121,-21.875
1671621531.723531,122,-57.446807861328125
1671621567.8171012,123,-39.59731674194336
1671621604.2984536,124,-37.282230377197266
1671621713.3173501,125,-67.15328216552734
1671621748.11326,126,-18.518518447875977
