Wall time,Step,Value
1671642573.5047812,0,-41.86046600341797
1671642616.9905984,1,-79.16666412353516
1671642660.7652721,2,-24.342105865478516
1671642704.7969012,3,-71.32616424560547
1671642748.6925886,4,-21.23287582397461
1671642793.1979072,5,-68.0851058959961
1671642838.0194068,6,-56.65634536743164
1671642881.926612,7,-47.3684196472168
1671642926.337164,8,-34.426231384277344
1671642971.7170086,9,-30.921052932739258
1671643016.1121488,10,-49.044586181640625
1671643060.3402596,11,-79.3814468383789
1671643105.2019606,12,-30.46357536315918
1671643149.4407704,13,-25.423728942871094
1671643192.6758666,14,-34.06593322753906
1671643236.9205277,15,-61.93771743774414
1671643282.3654685,16,-64.28571319580078
1671643326.5201285,17,-33.33333206176758
1671643371.8650155,18,-31.147541046142578
1671643416.7025716,19,-18.439716339111328
1671643462.9707167,20,-63.69636917114258
1671643506.8660643,21,-73.33333587646484
1671643551.2718823,22,-47.540985107421875
1671643596.2262223,23,-20.754716873168945
1671643640.7594447,24,-65.6357421875
1671643769.924205,25,-51.31085968017578
1671643814.4584987,26,-3.3457248210906982
1671643859.8279867,27,-26.47058868408203
1671643905.2669556,28,-34.78260803222656
1671643949.5450737,29,-6.976744174957275
1671643993.9337034,30,-33.73493957519531
1671644037.2297773,31,-46.969696044921875
1671644079.588738,32,-27.392738342285156
1671644121.4976945,33,-54.063602447509766
1671644165.4371433,34,-20.79207992553711
1671644206.8334181,35,-53.736656188964844
1671644249.0247188,36,-35.185184478759766
1671644293.8193972,37,-29.230770111083984
1671644336.0469828,38,-18.819189071655273
1671644376.3784232,39,-17.26618766784668
1671644416.3802307,40,-57.446807861328125
1671644456.3387063,41,-20.79207992553711
1671644498.095658,42,37.404579162597656
1671644539.1893444,43,-37.03703689575195
1671644580.7240324,44,-21.501707077026367
1671644620.9868712,45,-67.74193572998047
1671644656.8062928,46,-31.372549057006836
1671644692.714319,47,-7.849829196929932
1671644728.5653927,48,-36.746986389160156
1671644764.0758946,49,3.8062283992767334
1671644886.632532,50,-27.051671981811523
1671644923.2499084,51,-49.52681350708008
1671644961.758747,52,-60.9929084777832
1671645000.3154016,53,-30.599369049072266
1671645036.479703,54,-38.110748291015625
1671645071.3923397,55,-42.37288284301758
1671645106.462327,56,-30.313589096069336
1671645141.6722841,57,-36.507938385009766
1671645177.2891574,58,-73.42192840576172
1671645212.389609,59,-63.6363639831543
1671645248.4057808,60,-43.14381408691406
1671645283.3205585,61,-28.32764434814453
1671645319.2557087,62,-12.121212005615234
1671645355.3754845,63,26.353790283203125
1671645390.4615746,64,-70.90908813476562
1671645426.4252927,65,-57.23684310913086
1671645461.692075,66,-28.082191467285156
1671645497.85368,67,-14.19141960144043
1671645533.5167425,68,-48.55305480957031
1671645569.57211,69,-48.94894790649414
1671645604.8860662,70,-62.40601348876953
1671645640.0764196,71,-60.7843132019043
1671645675.2555766,72,0.371747225522995
1671645711.2592425,73,-24.590164184570312
1671645747.825532,74,-29.032258987426758
1671645871.4819617,75,-37.759334564208984
1671645908.2537599,76,-58.208953857421875
1671645944.6207695,77,-38.22393798828125
1671645980.545915,78,-64.28571319580078
1671646015.9291105,79,-72.22222137451172
1671646051.288043,80,-27.15231704711914
1671646086.8415372,81,-55.35714340209961
1671646122.2478101,82,-36.09022521972656
1671646158.234801,83,-55.93220520019531
1671646194.152401,84,-28.571428298950195
1671646230.447958,85,-25.423728942871094
1671646266.847244,86,-54.39739227294922
1671646302.7558706,87,-58.19935607910156
1671646337.5840127,88,-66.2921371459961
1671646373.971713,89,-63.21070098876953
1671646410.3795824,90,-47.69230651855469
1671646446.904202,91,-30.069929122924805
1671646482.835851,92,-28.32764434814453
1671646518.9753892,93,-22.261484146118164
1671646555.2634535,94,-37.931034088134766
1671646591.5289474,95,-9.407665252685547
1671646626.6643856,96,-6.882591247558594
1671646662.8993375,97,-48.05194854736328
1671646698.8365288,98,-48.453609466552734
1671646735.1448517,99,-36.507938385009766
1671646859.235392,100,-26.829267501831055
1671646896.3824742,101,-11.66077709197998
1671646932.603397,102,-50.53003692626953
1671646968.9133353,103,-31.899641036987305
1671647004.7383013,104,-27.797834396362305
1671647040.4247792,105,-71.32616424560547
1671647076.9717836,106,-63.68714904785156
1671647113.2593029,107,-20.382165908813477
1671647149.87231,108,-19.70802879333496
1671647185.8747838,109,-40.76655197143555
1671647222.4411888,110,-34.718101501464844
1671647258.1511421,111,-1.6393442153930664
1671647293.9634118,112,19.565217971801758
1671647330.4234426,113,20.56737518310547
1671647365.9207864,114,-60.2888069152832
1671647402.1183994,115,-24.603174209594727
1671647438.2103841,116,-18.819189071655273
1671647474.643546,117,-47.19472122192383
1671647512.4022655,118,-5.1094889640808105
1671647549.0149024,119,-37.269371032714844
1671647586.2786977,120,-22.82958221435547
1671647622.6248288,121,-50.819671630859375
1671647662.6396708,122,-8.450704574584961
1671647698.3359725,123,-40.29850769042969
1671647734.7698493,124,-41.558441162109375
1671647858.2757533,125,-21.82410430908203
1671647895.1003761,126,-19.732440948486328
1671647931.5434651,127,-20.13888931274414
1671647967.2048829,128,-3.4482758045196533
1671648003.3117278,129,-34.70790481567383
1671648038.9084756,130,-29.93630599975586
1671648074.665932,131,-57.09571075439453
1671648109.9438598,132,-17.85714340209961
1671648146.291249,133,-25.53191566467285
1671648182.1590366,134,18.243244171142578
1671648218.2372413,135,-30.23255729675293
1671648254.1958253,136,-5.303030490875244
1671648291.2234209,137,-25.170068740844727
1671648326.6112428,138,-20.0
1671648362.8788872,139,-63.087249755859375
1671648399.2946234,140,-54.54545593261719
1671648435.4068806,141,-35.81081008911133
1671648471.3741312,142,-42.76094436645508
1671648508.6842012,143,-44.63667678833008
1671648550.2294698,144,-44.44444274902344
1671648590.440417,145,-34.426231384277344
1671648631.1315718,146,-42.12218475341797
1671648671.2357032,147,-61.26760482788086
1671648711.0106165,148,-48.412696838378906
1671648752.1380305,149,-16.376306533813477
1671648882.7652862,150,-20.13888931274414
1671648923.656486,151,-52.22929763793945
1671648965.265964,152,-66.850830078125
