Wall time,Step,Value
1667832339.0964997,0,5.02764892578125
1667832348.9594274,1,14.892151832580566
1667832359.1419685,2,25.06989288330078
1667832369.543467,3,35.471492767333984
1667832379.831452,4,45.75862503051758
1667832390.01733,5,55.944820404052734
1667832400.483043,6,66.41035461425781
1667832411.3026345,7,77.23580932617188
1667832422.066161,8,87.99640655517578
1667832432.7155805,9,98.64875030517578
1667832443.3228626,10,109.25711822509766
1667832453.8516695,11,119.78050994873047
1667832464.3009431,12,130.22869873046875
1667832474.885397,13,140.8120880126953
1667832485.3920906,14,151.3246612548828
1667832496.2447495,15,162.17779541015625
1667832506.9878526,16,172.9143829345703
1667832517.5034292,17,183.43771362304688
1667832528.018712,18,193.9492645263672
1667832538.4454675,19,204.3722381591797
1667832549.0530546,20,214.9801025390625
1667832559.7152557,21,225.64276123046875
1667832570.5554564,22,236.48826599121094
1667832581.1758447,23,247.10183715820312
1667832592.6440773,24,258.57318115234375
1667832672.303225,25,338.2342224121094
1667832683.2802646,26,349.2070007324219
1667832694.033325,27,359.9586181640625
1667832704.4485297,28,370.3772277832031
1667832715.16192,29,381.08740234375
1667832726.0684783,30,391.993408203125
1667832736.9571512,31,402.8820495605469
1667832747.8204787,32,413.7457275390625
1667832758.8152728,33,424.74078369140625
1667832769.6671526,34,435.5990295410156
1667832780.5082405,35,446.44110107421875
1667832791.6414664,36,457.5658264160156
1667832802.4880195,37,468.4133605957031
1667832813.1904259,38,479.1153259277344
1667832823.642949,39,489.56787109375
1667832834.4346447,40,500.3592224121094
1667832845.5445244,41,511.4693908691406
1667832856.610648,42,522.5343627929688
1667832867.60052,43,533.5250854492188
1667832879.1123352,44,545.0452880859375
1667832891.347965,45,557.2760620117188
1667832902.5118701,46,568.4358520507812
1667832913.4435525,47,579.3675537109375
1667832924.0195649,48,589.9463500976562
1667832934.8243952,49,600.7481689453125
1667833032.9577627,50,698.8801879882812
1667833043.848119,51,709.7720336914062
1667833054.5412333,52,720.4637451171875
1667833064.9937687,53,730.9246215820312
1667833076.0657885,54,741.9970703125
1667833086.768029,55,752.6908569335938
1667833097.6043677,56,763.5280151367188
1667833108.5332556,57,774.4558715820312
1667833119.3966243,58,785.3200073242188
1667833130.012802,59,795.9432373046875
1667833140.713935,60,806.6397705078125
1667833151.5871732,61,817.5134887695312
1667833163.3340185,62,829.2561645507812
1667833175.0211205,63,840.9432983398438
1667833186.5187197,64,852.4442749023438
1667833197.3210614,65,863.244873046875
1667833209.2958786,66,875.2228393554688
1667833220.68212,67,886.6033935546875
1667833232.1662023,68,898.0874633789062
1667833244.1826808,69,910.10986328125
1667833255.2766418,70,921.197509765625
1667833266.9281273,71,932.8493041992188
1667833278.2295406,72,944.1582641601562
1667833289.6686614,73,955.5896606445312
1667833301.105339,74,967.0261840820312
1667833393.4714346,75,1059.3955078125
1667833404.3874414,76,1070.313720703125
1667833415.3597167,77,1081.2828369140625
1667833426.292142,78,1092.2117919921875
1667833436.9994173,79,1102.9197998046875
1667833447.8305676,80,1113.75732421875
1667833458.339162,81,1124.2591552734375
1667833469.1267006,82,1135.051513671875
1667833479.929903,83,1145.849853515625
1667833491.3333066,84,1157.2607421875
1667833504.2671697,85,1170.1898193359375
1667833516.3656685,86,1182.285400390625
1667833528.5345147,87,1194.457763671875
1667833540.5344255,88,1206.458251953125
1667833552.6658998,89,1218.586669921875
1667833565.4108737,90,1231.3360595703125
1667833577.3204849,91,1243.2432861328125
1667833589.4580076,92,1255.380615234375
1667833601.4477594,93,1267.3709716796875
1667833613.4019146,94,1279.3236083984375
1667833625.7885742,95,1291.70751953125
1667833637.9271996,96,1303.854736328125
1667833650.206637,97,1316.1331787109375
1667833662.3331885,98,1328.257568359375
1667833675.4502463,99,1341.3685302734375
1667833794.3448865,100,1460.270263671875
1667833805.3301897,101,1471.2474365234375
1667833815.9772544,102,1481.9033203125
1667833826.5720758,103,1492.494384765625
1667833837.5611095,104,1503.4783935546875
1667833848.6030583,105,1514.5201416015625
1667833859.1946225,106,1525.114990234375
1667833870.2635484,107,1536.1806640625
1667833881.6043556,108,1547.5213623046875
1667833892.3878777,109,1558.3131103515625
1667833903.6806605,110,1569.597900390625
1667833914.889948,111,1580.809326171875
1667833925.8518019,112,1591.776611328125
1667833936.9382558,113,1602.859619140625
1667833947.976858,114,1613.8939208984375
1667833958.5448272,115,1624.462890625
1667833969.5234687,116,1635.44189453125
1667833980.9184904,117,1646.836181640625
1667833991.8745146,118,1657.790283203125
1667834002.9751964,119,1668.8919677734375
1667834013.9398055,120,1679.85546875
1667834024.8562098,121,1690.7730712890625
1667834035.5630884,122,1701.4827880859375
1667834046.3545246,123,1712.2767333984375
1667834057.0210092,124,1722.9453125
1667834137.4261358,125,1803.34521484375
1667834148.428176,126,1814.3516845703125
1667834158.7400334,127,1824.6610107421875
1667834169.3177047,128,1835.2384033203125
1667834180.1157906,129,1846.038818359375
1667834190.725936,130,1856.642578125
1667834201.120541,131,1867.03564453125
1667834211.9603555,132,1877.88330078125
1667834222.3813572,133,1888.29736328125
1667834232.8936117,134,1898.809326171875
1667834243.432114,135,1909.3505859375
1667834254.1443553,136,1920.060302734375
1667834264.5181391,137,1930.4324951171875
1667834275.2299232,138,1941.1500244140625
1667834285.955703,139,1951.8775634765625
1667834296.954606,140,1962.87158203125
1667834307.596541,141,1973.5113525390625
1667834318.1688964,142,1984.088623046875
1667834328.4100254,143,1994.3251953125
1667834339.0474079,144,2004.9615478515625
1667834350.0038424,145,2015.9188232421875
1667834360.8320756,146,2026.7469482421875
1667834371.6312258,147,2037.5478515625
1667834382.1642995,148,2048.07958984375
1667834392.9803314,149,2058.8994140625
1667834471.966549,150,2137.888427734375
1667834482.9497864,151,2148.865966796875
1667834493.483184,152,2159.39599609375
1667834504.1879203,153,2170.10546875
1667834514.9150422,154,2180.83056640625
1667834525.5465584,155,2191.462646484375
1667834536.6979759,156,2202.60986328125
1667834547.451517,157,2213.3701171875
1667834558.0298426,158,2223.943359375
1667834568.6389809,159,2234.56005859375
1667834579.4596164,160,2245.377685546875
