Wall time,Step,Value
1671467421.58432,0,-36.02693557739258
1671467443.335971,1,-64.17910766601562
1671467464.8368409,2,-37.238494873046875
1671467486.369911,3,-30.795846939086914
1671467508.2907524,4,-58.477508544921875
1671467530.0755384,5,-47.3684196472168
1671467552.4562526,6,-44.27244567871094
1671467574.481098,7,-40.239044189453125
1671467596.291273,8,2.766798496246338
1671467618.2486951,9,-58.01526641845703
1671467640.556028,10,-73.24414825439453
1671467663.2328014,11,-24.471298217773438
1671467685.5521417,12,-44.237918853759766
1671467707.7630625,13,-48.6301383972168
1671467730.3533573,14,-30.55555534362793
1671467752.6522226,15,-29.824562072753906
1671467774.7842026,16,-63.33333206176758
1671467797.588913,17,-49.640289306640625
1671467820.2438107,18,-39.28571319580078
1671467843.5110228,19,-62.71186447143555
1671467866.146184,20,-1.408450722694397
1671467888.592931,21,-30.909090042114258
1671467911.4479227,22,-21.70818519592285
1671467934.1846924,23,-2.280130386352539
1671467957.147,24,-25.266904830932617
1671468052.447944,25,-34.25605392456055
1671468076.0331192,26,-52.702701568603516
1671468098.2894206,27,-58.76288604736328
1671468121.8833582,28,-31.464174270629883
1671468144.7242734,29,-62.96296310424805
1671468167.8088217,30,-13.84615421295166
1671468191.2899776,31,-66.55518341064453
1671468213.9615536,32,-7.2580647468566895
1671468237.6042492,33,-56.66666793823242
1671468260.0751755,34,-51.6728630065918
1671468283.2758586,35,-39.79933166503906
1671468306.1001232,36,-53.78151321411133
1671468328.8166063,37,-25.650558471679688
1671468352.8750315,38,-49.404762268066406
1671468375.990826,39,-45.76271057128906
1671468399.2384734,40,-30.069929122924805
1671468422.820526,41,-38.356163024902344
1671468445.7725124,42,-49.27536392211914
1671468469.1161776,43,-23.076923370361328
1671468492.0405147,44,27.413127899169922
1671468516.235032,45,-53.00260925292969
1671468539.332292,46,-43.06049728393555
1671468562.9771225,47,-29.712459564208984
1671468586.9037783,48,-32.69230651855469
1671468609.7253377,49,-5.882352828979492
1671468705.5501418,50,-26.573427200317383
1671468730.0441952,51,-32.14285659790039
1671468753.6124873,52,-32.624114990234375
1671468776.4507556,53,-70.37036895751953
1671468799.9125938,54,-24.731182098388672
1671468823.1372323,55,25.506072998046875
1671468846.3229425,56,-54.063602447509766
1671468869.824709,57,-80.39215850830078
1671468892.603094,58,-12.087912559509277
1671468916.468368,59,-30.65693473815918
1671468939.8390489,60,-56.5217399597168
1671468964.0283155,61,-33.55481719970703
1671468987.7721732,62,-50.33112716674805
1671469011.2865632,63,-47.19472122192383
1671469035.0449848,64,-20.28985595703125
1671469058.3647797,65,-16.363636016845703
1671469081.098783,66,-2.52707576751709
1671469104.7896295,67,-34.30656814575195
1671469127.629551,68,-10.112360000610352
1671469151.0191743,69,-31.372549057006836
1671469174.1231587,70,-24.39862632751465
1671469196.8800473,71,-38.14432907104492
1671469219.932999,72,-42.56756591796875
1671469242.2968466,73,-65.3979263305664
1671469265.640461,74,-49.8327751159668
1671469359.958793,75,-13.978494644165039
1671469384.2633514,76,-24.460432052612305
1671469407.7654824,77,-45.6869010925293
1671469430.9687903,78,-17.525774002075195
1671469454.4381475,79,-58.620689392089844
1671469477.5082138,80,2.4734983444213867
1671469501.4461913,81,-20.489295959472656
1671469525.3167484,82,-35.48387145996094
1671469548.0792248,83,-20.454545974731445
