Wall time,Step,Value
1671524496.3531847,0,-27.586206436157227
1671524516.9426215,1,-31.972789764404297
1671524538.2880743,2,-58.76288604736328
1671524558.965079,3,-40.0
1671524580.205002,4,-61.53845977783203
1671524601.3889298,5,-16.95501708984375
1671524622.8282182,6,-54.063602447509766
1671524644.4554744,7,-44.44444274902344
1671524665.5610929,8,-36.507938385009766
1671524687.306643,9,-67.83625793457031
1671524708.9788303,10,-60.9929084777832
1671524730.5108461,11,-30.795846939086914
1671524751.6014009,12,-20.0
1671524772.8254495,13,-64.15770721435547
1671524794.551913,14,-23.076923370361328
1671524816.463965,15,-64.91227722167969
1671524837.9908066,16,-3.846153736114502
1671524859.9032807,17,-5.594405651092529
1671524881.2333612,18,-8.045976638793945
1671524903.3033957,19,-47.040496826171875
1671524924.699161,20,-23.58803939819336
1671524945.8545697,21,-60.13288879394531
1671524967.6091015,22,-33.11036682128906
1671524989.1076167,23,-59.8662223815918
1671525010.8812075,24,-36.507938385009766
1671525078.657957,25,-29.368030548095703
1671525101.043712,26,-7.2580647468566895
1671525123.1185968,27,-31.972789764404297
1671525144.2698462,28,-71.32616424560547
1671525166.5775516,29,-32.86219024658203
1671525189.9398634,30,-25.170068740844727
1671525212.498224,31,-13.793103218078613
1671525235.3219461,32,-44.05594253540039
1671525257.7163904,33,2.7397260665893555
1671525281.2267044,34,-48.55305480957031
1671525303.9024484,35,-31.74061393737793
1671525326.0996902,36,-11.196910858154297
1671525348.3564227,37,-8.045976638793945
1671525370.6368608,38,-44.237918853759766
1671525393.3071303,39,-11.646586418151855
1671525416.7708907,40,-24.914676666259766
1671525438.7190847,41,-14.179104804992676
1671525460.6806445,42,-34.02777862548828
1671525481.8883388,43,-2.7237353324890137
1671525503.4192266,44,-23.913043975830078
1671525525.9005027,45,-34.9315071105957
1671525547.8243961,46,-52.21842956542969
1671525569.8341534,47,-64.17910766601562
1671525591.849374,48,-29.078014373779297
1671525613.7755651,49,-15.625
1671525701.301107,50,-56.83453369140625
1671525723.3532555,51,-21.985815048217773
1671525745.1732945,52,-58.80149841308594
1671525766.9094152,53,-24.24242401123047
1671525788.8817499,54,-50.943397521972656
1671525810.572532,55,-64.78873443603516
1671525832.430471,56,-24.764890670776367
1671525854.3132465,57,-42.30769348144531
1671525876.1913877,58,-56.37583923339844
1671525898.1467795,59,-48.52941131591797
1671525919.6589196,60,-63.099632263183594
1671525941.2099109,61,-24.24242401123047
1671525963.5422127,62,-28.338762283325195
1671525985.4278953,63,-2.3569023609161377
1671526007.4987378,64,-53.271026611328125
1671526029.1947722,65,-32.9073486328125
1671526051.550357,66,-26.829267501831055
